intervention_every,mean_tree_cover,min_tree_cover
100,0.2536578333333333,0.10391666666666667
100,0.2519407083333334,0.11641666666666667
100,0.25997383333333335,0.10566666666666667
100,0.25872,0.09908333333333333
100,0.2588718333333333,0.1025
200,0.26425812499999995,0.08633333333333333
200,0.263960875,0.06241666666666667
200,0.265289375,0.07983333333333334
200,0.26128629166666667,0.05525
200,0.264211875,0.08841666666666667
